Well,Temperature,Value
K04,43,4778.590909
K04,44,6100.742424
K04,45,8202.621212
K04,46,11579.68182
K04,47,15017.62121
K04,48,18477.93939
K04,49,20696.30303
K04,50,22885.16667
K04,51,24202.12121
K04,52,25486.24242
K04,53,26108.74242
K04,54,26889.87879
K04,55,27071.9697
K04,56,27093.33333
K04,57,27231.34848
K04,58,27153.84848
K04,59,27231
K04,60,27066.13636
K04,61,26850.30303
K04,62,26682.71212
K04,63,26451.86364
K04,64,26228.87879
K04,65,25855.13636
K04,66,25744.39394
K04,67,25071.57576
K04,68,24747.18182
K04,69,24247.16667
K04,70,23736.48485
K04,71,23066.13636
K04,72,22363.60606
K04,73,21758.98485
K04,74,20996.56061
K04,75,20325.74242
K04,76,19597.69697
K04,77,18895.83333
K04,78,18174.30303
K04,79,17318.92424
K04,80,16573.93939
K04,81,15793.15152
K04,82,15074
K04,83,14369.31818
K04,84,13640.42424
K04,85,12941.59091
K04,86,12328.77273
K04,87,11662.31818
K04,88,11038.18182
K04,89,10429.74242
K04,90,9831.136364
K04,91,9266.318182
K04,92,8733.651515
K04,93,8202.772727
K04,94,7744.636364
K04,95,7300.393939
K05,26,3549.742424
K05,27,3510.984848
K05,28,3485.060606
K05,29,3458.136364
K05,30,3417.848485
K05,31,3411.666667
K05,32,3387.893939
K05,33,3368.469697
K05,34,3356.651515
K05,35,3358.484848
K05,36,3342.075758
K05,37,3351.348485
K05,38,3390.590909
K05,39,3458.30303
K05,40,3590.166667
K05,41,3848.424242
K05,42,4265.69697
K05,43,5109.454545
K05,44,6754.5
K05,45,9336.681818
K05,46,13424.13636
K05,47,17542.0303
K05,48,21730.83333
K05,49,24231.65152
K05,50,26671.40909
K05,51,27947.09091
K05,52,29212.15152
K05,53,29627.87879
K05,54,30337.01515
K05,55,30286.04545
K05,56,30083.89394
K05,57,30019.21212
K05,58,29716.54545
K05,59,29646.89394
K05,60,29181.66667
K05,61,28692.9697
K05,62,28210.34848
K05,63,27668.28788
K05,64,27093.30303
K05,65,26423.74242
K05,66,25979.24242
K05,67,25058.78788
K05,68,24482.39394
K05,69,23772.86364
K05,70,23095.89394
K05,71,22351.33333
K05,72,21611.36364
K05,73,20892.78788
K05,74,20083.24242
K05,75,19433.69697
K05,76,18783.78788
K05,77,18103.80303
K05,78,17439.18182
K05,79,16708.80303
K05,80,16024.71212
K05,81,15311.63636
K05,82,14655.93939
K05,83,13946.81818
K05,84,13269.65152
K05,85,12585.48485
K05,86,11976.0303
K05,87,11367.62121
K05,88,10767.71212
K05,89,10198.5303
K05,90,9592.681818
K05,91,9050.621212
K05,92,8509.530303
K05,93,8055.575758
K05,94,7615.424242
K05,95,7195.484848
K06,26,4018.969697
K06,27,4099.742424
K06,28,4169.424242
K06,29,4209.484848
K06,30,4175.318182
K06,31,4097.560606
K06,32,4014.651515
K06,33,3968.818182
K06,34,3961.348485
K06,35,3895.045455
K06,36,3906.606061
K06,37,3905.454545
K06,38,3841.212121
K06,39,3920.515152
K06,40,4026.772727
K06,41,4124.909091
K06,42,4493.757576
K06,43,5242.272727
K06,44,6659.439394
K06,45,8889.136364
K06,46,12475.57576
K06,47,16029.42424
K06,48,19648.48485
K06,49,21886.60606
K06,50,24246.15152
K06,51,25621
K06,52,27018.48485
K06,53,27657.40909
K06,54,28521.87879
K06,55,28650.09091
K06,56,28843.18182
K06,57,29064.86364
K06,58,29076.51515
K06,59,29273
K06,60,29076.74242
K06,61,28938.34848
K06,62,28724.31818
K06,63,28452.12121
K06,64,28084.31818
K06,65,27510.80303
K06,66,27327.5303
K06,67,26307.27273
K06,68,25833.42424
K06,69,24990.39394
K06,70,24363.72727
K06,71,23583.74242
K06,72,22829.25758
K06,73,22081
K06,74,21280.92424
K06,75,20560.69697
K06,76,19961.92424
K06,77,19293.07576
K06,78,18557.72727
K06,79,17801.68182
K06,80,17056.57576
K06,81,16287.15152
K06,82,15573.57576
K06,83,14811.27273
K06,84,14066.22727
K06,85,13373.65152
K06,86,12740.37879
K06,87,12068.69697
K06,88,11425.69697
K06,89,10825.33333
K06,90,10166.74242
K06,91,9617.484848
K06,92,9058.590909
K06,93,8481.818182
K06,94,7985.030303
K06,95,7540.772727
K07,26,3576
K07,27,3632.045455
K07,28,3626.530303
K07,29,3620.136364
K07,30,3661.878788
K07,31,3693.166667
K07,32,3692.424242
K07,33,3720.727273
K07,34,3726.424242
K07,35,3734.469697
K07,36,3749.045455
K07,37,3766.484848
K07,38,3803.166667
K07,39,3901.863636
K07,40,4075.227273
K07,41,4328.560606
K07,42,4842.257576
K07,43,5891.227273
K07,44,7844.545455
K07,45,10854.07576
K07,46,15491.0303
K07,47,20059.81818
K07,48,24524.89394
K07,49,27127.54545
K07,50,29743.01515
K07,51,31083.57576
K07,52,32381.74242
K07,53,32910.42424
K07,54,33702.51515
K07,55,33664.48485
K07,56,33619.59091
K07,57,33555.89394
K07,58,33208.60606
K07,59,33056.90909
K07,60,32495.45455
K07,61,31956.84848
K07,62,31340.60606
K07,63,30678.5
K07,64,30023.98485
K07,65,29267.54545
K07,66,28817.74242
K07,67,27801.33333
K07,68,27176.87879
K07,69,26281.10606
K07,70,25523.37879
K07,71,24693.71212
K07,72,23848.65152
K07,73,23099.69697
K07,74,22248.01515
K07,75,21504.89394
K07,76,20842.12121
K07,77,20164.16667
K07,78,19415.86364
K07,79,18629.34848
K07,80,17832.31818
K07,81,17003.45455
K07,82,16268.9697
K07,83,15529.60606
K07,84,14791.71212
K07,85,14079.5303
K07,86,13400.31818
K07,87,12650.87879
K07,88,11988.36364
K07,89,11350.87879
K07,90,10748.18182
K07,91,10162.62121
K07,92,9577.621212
K07,93,8967.409091
K07,94,8458.651515
K07,95,7981.409091
K08,26,4525.166667
K08,27,4354.469697
K08,28,4216.984848
K08,29,4123.257576
K08,30,4005.393939
K08,31,3956.924242
K08,32,3903.409091
K08,33,3889.757576
K08,34,3872.651515
K08,35,3833.833333
K08,36,3855.484848
K08,37,3886.181818
K08,38,3941.833333
K08,39,4043.530303
K08,40,4243.954545
K08,41,4549.818182
K08,42,5162.954545
K08,43,6382.712121
K08,44,8808.075758
K08,45,12397.66667
K08,46,17829.25758
K08,47,23126.78788
K08,48,28248.24242
K08,49,31029.62121
K08,50,33665.68182
K08,51,34746.62121
K08,52,35670.12121
K08,53,35716.78788
K08,54,36116.43939
K08,55,35590.27273
K08,56,35321.45455
K08,57,34968.87879
K08,58,34396.06061
K08,59,34036.30303
K08,60,33367.92424
K08,61,32698.92424
K08,62,32044.92424
K08,63,31329.43939
K08,64,30612.51515
K08,65,29763.81818
K08,66,29286.25758
K08,67,28105.28788
K08,68,27442.68182
K08,69,26485.68182
K08,70,25725.81818
K08,71,24859.72727
K08,72,24038.25758
K08,73,23231.40909
K08,74,22354.51515
K08,75,21609.48485
K08,76,20908
K08,77,20171.98485
K08,78,19396.92424
K08,79,18600.65152
K08,80,17781.77273
K08,81,16955.30303
K08,82,16250.77273
K08,83,15482.92424
K08,84,14717.4697
K08,85,13962.40909
K08,86,13312.13636
K08,87,12571.75758
K08,88,11892.92424
K08,89,11223.01515
K08,90,10600.4697
K08,91,10004.56061
K08,92,9445.121212
K08,93,8883.893939
K08,94,8387.333333
K08,95,7942.818182
K09,26,3975.909091
K09,27,4000.954545
K09,28,4012.075758
K09,29,4030.606061
K09,30,3992.848485
K09,31,3980.666667
K09,32,3953.015152
K09,33,3947.030303
K09,34,3943.545455
K09,35,3906.590909
K09,36,3905.30303
K09,37,3924.212121
K09,38,3943.348485
K09,39,4012.69697
K09,40,4178.469697
K09,41,4421.560606
K09,42,4878.560606
K09,43,5876.80303
K09,44,7819.393939
K09,45,10704.71212
K09,46,15171.37879
K09,47,19480.39394
K09,48,23707.39394
K09,49,26119.93939
K09,50,28593.51515
K09,51,29910.15152
K09,52,31173.36364
K09,53,31685.86364
K09,54,32469
K09,55,32461.90909
K09,56,32618.04545
K09,57,32772.98485
K09,58,32549.63636
K09,59,31459.68182
K09,60,30977.56061
K09,61,30506.5303
K09,62,29962.65152
K09,63,29460.39394
K09,64,28891.51515
K09,65,28203.93939
K09,66,28104.24242
K09,67,26921.33333
K09,68,26489.40909
K09,69,25536.21212
K09,70,24822.89394
K09,71,24005.31818
K09,72,23266.12121
K09,73,22537.4697
K09,74,21762.13636
K09,75,21028.65152
K09,76,20483.0303
K09,77,19807.86364
K09,78,19082.40909
K09,79,18333.87879
K09,80,17547.72727
K09,81,16745.30303
K09,82,16116.51515
K09,83,15403.60606
K09,84,14575.92424
K09,85,13840.77273
K09,86,13193.30303
K09,87,12482.33333
K09,88,11790.15152
K09,89,11071.30303
K09,90,10470.95455
K09,91,9907.439394
K09,92,9344.424242
K09,93,8685.30303
K09,94,8192.181818
K09,95,7800.333333
K10,26,4008.378788
K10,27,4051.621212
K10,28,4095.742424
K10,29,4132.969697
K10,30,4113.606061
K10,31,4095.681818
K10,32,4086.590909
K10,33,4095.787879
K10,34,4091.909091
K10,35,4061.19697
K10,36,4049.090909
K10,37,4041.515152
K10,38,4058.590909
K10,39,4139.560606
K10,40,4291.545455
K10,41,4501.757576
K10,42,4942.833333
K10,43,5915.106061
K10,44,7742.166667
K10,45,10462.54545
K10,46,14708.75758
K10,47,18793.56061
K10,48,22843.84848
K10,49,25166.60606
K10,50,27582.31818
K10,51,28891.89394
K10,52,30161.54545
K10,53,30729.48485
K10,54,31616.42424
K10,55,31577.19697
K10,56,31841.28788
K10,57,32061.59091
K10,58,31773.18182
K10,59,31697.12121
K10,60,31137.45455
K10,61,30677.69697
K10,62,30063.10606
K10,63,29585
K10,64,29021.92424
K10,65,28348.36364
K10,66,28191.42424
K10,67,27070.24242
K10,68,26614.27273
K10,69,25748.65152
K10,70,25008.74242
K10,71,24175.22727
K10,72,23429.37879
K10,73,22697.74242
K10,74,21893.39394
K10,75,21193.81818
K10,76,20609
K10,77,19909.83333
K10,78,19222.04545
K10,79,18509.04545
K10,80,17685.39394
K10,81,16887.31818
K10,82,16250.48485
K10,83,15538.36364
K10,84,14697.04545
K10,85,13988.89394
K10,86,13312.62121
K10,87,12621.54545
K10,88,11946.89394
K10,89,11304.19697
K10,90,10708.68182
K10,91,10133.18182
K10,92,9541.045455
K10,93,8923.19697
K10,94,8388.621212
K10,95,7934.636364
K11,26,4857.151515
K11,27,5006.469697
K11,28,5075.606061
K11,29,5160.136364
K11,30,5247.69697
K11,31,5285.287879
K11,32,5350.69697
K11,33,5359.333333
K11,34,5373.772727
K11,35,5408.5
K11,36,5416.984848
K11,37,5381.106061
K11,38,5451.848485
K11,39,5564.984848
K11,40,7690.636364
K11,41,4978.348485
K11,42,5440.075758
K11,43,6426.166667
K11,44,8272.060606
K11,45,11015.92424
K11,46,15235.16667
K11,47,19326.07576
K11,48,23352.74242
K11,49,25694.74242
K11,50,27983.80303
K11,51,29271.56061
K11,52,30455.10606
K11,53,30957.16667
K11,54,31515.27273
K11,55,31705.62121
K11,56,31906.86364
K11,57,31986.62121
K11,58,31715.0303
K11,59,31485.98485
K11,60,31202.10606
K11,61,30760.66667
K11,62,30259.42424
K11,63,29724.5
K11,64,29187.28788
K11,65,28480.56061
K11,66,28065.48485
K11,67,27148.4697
K11,68,26593.15152
K11,69,25843.77273
K11,70,25161.86364
K11,71,24386.22727
K11,72,23579.66667
K11,73,22875.04545
K11,74,22045.33333
K11,75,21327.83333
K11,76,20588.63636
K11,77,19917.12121
K11,78,19197.01515
K11,79,18497.92424
K11,80,17736.27273
K11,81,16981.86364
K11,82,16281.77273
K11,83,15628.59091
K11,84,14885.12121
K11,85,14238.36364
K11,86,13575.57576
K11,87,12898.60606
K11,88,12234.72727
K11,89,11674.59091
K11,90,11293.90909
K11,91,10763.15152
K11,92,10216
K11,93,9671.333333
K11,94,9179.5
K11,95,8700.651515
K12,26,3823
K12,27,3795.893939
K12,28,3759.545455
K12,29,3735.469697
K12,30,3690.38961
K12,31,3678.318182
K12,32,3667.5
K12,33,3640.909091
K12,34,3628.939394
K12,35,3642.363636
K12,36,3643.409091
K12,37,3677.636364
K12,38,3739.727273
K12,39,3837.681818
K12,40,4037.106061
K12,41,4353.712121
K12,42,4919.727273
K12,43,6031.227273
K12,44,8122.030303
K12,45,11276.33333
K12,46,16018.28788
K12,47,20634.98485
K12,48,25049.62121
K12,49,27783.12121
K12,50,30174
K12,51,31386.33333
K12,52,32521.66667
K12,53,32923.18182
K12,54,33424.45455
K12,55,33420.39394
K12,56,33361.62121
K12,57,33211.84848
K12,58,32743.22727
K12,59,32444.48052
K12,60,32006.09091
K12,61,31444.22727
K12,62,30926.39394
K12,63,30291.09091
K12,64,29691.40909
K12,65,28922.39394
K12,66,28236.21212
K12,67,27435.10606
K12,68,26726.93939
K12,69,25990.06061
K12,70,25303.15152
K12,71,24535.22727
K12,72,23751.56061
K12,73,22971.66667
K12,74,22143.24242
K12,75,21440.25758
K12,76,20581.84848
K12,77,19834.5303
K12,78,19122.13636
K12,79,18406.27273
K12,80,17615.95455
K12,81,16886.15152
K12,82,16105.45455
K12,83,15409.21212
K12,84,14716.0303
K12,85,14031.78788
K12,86,13363.87879
K12,87,12666.06061
K12,88,12007.86364
K12,89,11357.04545
K12,90,10698.27273
K12,91,10095.18182
K12,92,9580.844156
K12,93,8947.121212
K12,94,8435.045455
K12,95,7912.545455
K13,26,3461.378788
K13,27,3503.166667
K13,28,3548.742424
K13,29,3571.454545
K13,30,3599.961039
K13,31,3596.787879
K13,32,3592.378788
K13,33,3599.025974
K13,34,3567.772727
K13,35,3591.166667
K13,36,3605.712121
K13,37,3613.227273
K13,38,3689.136364
K13,39,3787.666667
K13,40,4012.318182
K13,41,4344.227273
K13,42,4940.818182
K13,43,6162.5
K13,44,8457.075758
K13,45,11859.12121
K13,46,16627.88312
K13,47,22123.83333
K13,48,27147.86364
K13,49,30126.34848
K13,50,32618.63636
K13,51,34205.4697
K13,52,35282.77273
K13,53,36081.74026
K13,54,36495.22727
K13,55,36598.37879
K13,56,36663.21212
K13,57,36555.27273
K13,58,36054.31818
K13,59,35648
K13,60,35128.51515
K13,61,34440.86364
K13,62,33672.36364
K13,63,33031.27273
K13,64,32301.66667
K13,65,31482.51515
K13,66,30851.57143
K13,67,29818.54545
K13,68,29132.28788
K13,69,28223.24242
K13,70,27464.48485
K13,71,26519.83333
K13,72,25618.51515
K13,73,24828.42424
K13,74,23909.63636
K13,75,23104.80303
K13,76,22304.62121
K13,77,21611.81818
K13,78,20850.33333
K13,79,20066.22727
K13,80,19237.59091
K13,81,18458.48052
K13,82,17527.77273
K13,83,16787.78788
K13,84,15960.0303
K13,85,15158.56061
K13,86,14445.62121
K13,87,13715.5303
K13,88,12999.9697
K13,89,12309.28788
K13,90,11584.4697
K13,91,10925.72727
K13,92,10265.04545
K13,93,9626.681818
K13,94,9042.19697
K13,95,8481.878788
K14,26,5928.727273
K14,27,6107.857143
K14,28,6162.545455
K14,29,6108.831169
K14,30,6055.064935
K14,31,6028.80303
K14,32,5987.954545
K14,33,5933.181818
K14,34,5883.80303
K14,35,5864.121212
K14,36,5822.484848
K14,37,5816.742424
K14,38,5842.909091
K14,39,5867.393939
K14,40,6001.376623
K14,41,6261.590909
K14,42,6728.969697
K14,43,7724.560606
K14,44,9621.439394
K14,45,12493.22727
K14,46,16516.71429
K14,47,21163.86364
K14,48,24966.80519
K14,49,27948.81818
K14,50,29821.90909
K14,51,31175.48485
K14,52,32113.12987
K14,53,32870.48052
K14,54,33271.59091
K14,55,33350.16667
K14,56,33557.54545
K14,57,33601.30303
K14,58,33306.90909
K14,59,32954.66667
K14,60,32672.78788
K14,61,32161.59091
K14,62,31553.34848
K14,63,31045.10606
K14,64,30425.21212
K14,65,29695.20779
K14,66,29109.25758
K14,67,28224.48485
K14,68,27601.83333
K14,69,26865.04545
K14,70,26115.83333
K14,71,25302.86364
K14,72,24443.51515
K14,73,23723.5303
K14,74,22891.21212
K14,75,22246.85714
K14,76,21399.04545
K14,77,20723.71212
K14,78,20009.22727
K14,79,19329.86364
K14,80,18529.15152
K14,81,17848.92208
K14,82,17007.30303
K14,83,16327.87879
K14,84,15553.43939
K14,85,14849.37879
K14,86,14198.5303
K14,87,13541.49351
K14,88,12885.89394
K14,89,12272.10606
K14,90,11710.36364
K14,91,11032.23377
K14,92,10463.45455
K14,93,9889.136364
K14,94,9354.712121
K14,95,8897.012987
K15,26,5515.818182
K15,27,5572.227273
K15,28,5588.168831
K15,29,5627.69697
K15,30,5675.077922
K15,31,5692.121212
K15,32,5653.545455
K15,33,5602.287879
K15,34,5565.257576
K15,35,5559.19697
K15,36,5537.666667
K15,37,5506.681818
K15,38,5570.575758
K15,39,5548.363636
K15,40,5658.636364
K15,41,5977.242424
K15,42,6499.954545
K15,43,7549.212121
K15,44,9477.242424
K15,45,12762.50649
K15,46,16981.56061
K15,47,21480.09091
K15,48,25431.87013
K15,49,28503.55844
K15,50,30415.19697
K15,51,31892.24675
K15,52,32664.62121
K15,53,33415.90909
K15,54,33809.63636
K15,55,33962.07576
K15,56,34167.86364
K15,57,34259.83333
K15,58,34020.33766
K15,59,33693.10606
K15,60,33382.65152
K15,61,32898.75758
K15,62,32330.30303
K15,63,31726.74242
K15,64,31144.77273
K15,65,30402.88312
K15,66,29769.22727
K15,67,28939.22727
K15,68,28232.5
K15,69,27508.24242
K15,70,26740.72727
K15,71,25891.65152
K15,72,25034.33333
K15,73,24269.07576
K15,74,23404.77273
K15,75,22779.48052
K15,76,21782.36364
K15,77,21059.30303
K15,78,20346.65152
K15,79,19588.72727
K15,80,18811.94805
K15,81,17963.40909
K15,82,17179.24242
K15,83,16469.72727
K15,84,15674.04545
K15,85,14960.75758
K15,86,14196.45455
K15,87,13500.58442
K15,88,12837.69697
K15,89,12156.33766
K15,90,11513.51515
K15,91,10881.87013
K15,92,10290.43939
K15,93,9706.015152
K15,94,9165.363636
K15,95,8655.984848
K16,26,5454.909091
K16,27,5566.606061
K16,28,5543.25974
K16,29,5583.484848
K16,30,5694.844156
K16,31,5732.454545
K16,32,5676.649351
K16,33,5526.166667
K16,34,5454.757576
K16,35,5512.954545
K16,36,5447.772727
K16,37,5313.833333
K16,38,5353.757576
K16,39,5312.116883
K16,40,5321.833333
K16,41,5697.409091
K16,42,6256.257576
K16,43,7279.69697
K16,44,9159.893939
K16,45,12480.87013
K16,46,16713.04545
K16,47,21671.64935
K16,48,25722.40909
K16,49,28722.94805
K16,50,30631.9697
K16,51,31982.8961
K16,52,32608.90909
K16,53,33210.64935
K16,54,33451.34848
K16,55,33514.24242
K16,56,33459.07576
K16,57,33397.87879
K16,58,33035
K16,59,32547.9697
K16,60,32232.77273
K16,61,31690.9697
K16,62,31207.63636
K16,63,30594.77273
K16,64,29900.37879
K16,65,29203.72727
K16,66,28429.40909
K16,67,27692.19697
K16,68,27010.12121
K16,69,26316.62121
K16,70,25633.48485
K16,71,24857.90909
K16,72,24081.9697
K16,73,23307.65152
K16,74,22574.85714
K16,75,21812.86364
K16,76,20919.51515
K16,77,20294.4697
K16,78,19617.04545
K16,79,18941.84848
K16,80,18233.94805
K16,81,17462.45455
K16,82,16666.84848
K16,83,16046.37879
K16,84,15368.10606
K16,85,14650.71212
K16,86,13969.78788
K16,87,13271.33766
K16,88,12635.9697
K16,89,12002.96104
K16,90,11423.60606
K16,91,10833
K16,92,10275.90909
K16,93,9766.287879
K16,94,9276.246753
K16,95,8777.287879
K17,26,2044.688312
K17,27,2045.772727
K17,28,2019.324675
K17,29,2008.060606
K17,30,1995.337662
K17,31,1999.863636
K17,32,1976.363636
K17,33,1958.727273
K17,34,1951.984848
K17,35,1956.439394
K17,36,1945.287879
K17,37,1936.909091
K17,38,1936.484848
K17,39,1928.467532
K17,40,1902.393939
K17,41,1938.530303
K17,42,1932.909091
K17,43,1925.5
K17,44,1912.606061
K17,45,1909.818182
K17,46,1882.166667
K17,47,1867.805195
K17,48,1861.166667
K17,49,1858
K17,50,1859.106061
K17,51,1829.116883
K17,52,1836.257576
K17,53,1826.649351
K17,54,1817
K17,55,1826.742424
K17,56,1819.5
K17,57,1807
K17,58,1809.12987
K17,59,1815.257576
K17,60,1817.954545
K17,61,1806.590909
K17,62,1821.636364
K17,63,1809.051948
K17,64,1802.560606
K17,65,1771.792208
K17,66,1718.69697
K17,67,1750.954545
K17,68,1722.969697
K17,69,1702.272727
K17,70,1701.590909
K17,71,1708.833333
K17,72,1712.651515
K17,73,1696.515152
K17,74,1694.961039
K17,75,1680.818182
K17,76,1641.348485
K17,77,1626.227273
K17,78,1618.5
K17,79,1616.227273
K17,80,1622.961039
K17,81,1617.757576
K17,82,1605.333333
K17,83,1586.227273
K17,84,1598.712121
K17,85,1600.954545
K17,86,1594.954545
K17,87,1582.103896
K17,88,1569.681818
K17,89,1560.467532
K17,90,1561.757576
K17,91,1555.376623
K17,92,1549.151515
K17,93,1558.151515
K17,94,1538.402597
K17,95,1530.515152
K18,26,1033.662338
K18,27,1032.80303
K18,28,1031.987013
K18,29,1029.833333
K18,30,1026.805195
K18,31,1021.984848
K18,32,1017.376623
K18,33,1015.712121
K18,34,1011.954545
K18,35,1016.166667
K18,36,1008.727273
K18,37,1011.712121
K18,38,1008.467532
K18,39,1003.324675
K18,40,1000.378788
K18,41,1002.181818
K18,42,996.7878788
K18,43,996.969697
K18,44,992.9090909
K18,45,990.3376623
K18,46,988.8636364
K18,47,984.6493506
K18,48,983.8787879
K18,49,983.961039
K18,50,976.1363636
K18,51,974.4805195
K18,52,972.4848485
K18,53,973.3766234
K18,54,965.5151515
K18,55,965.5151515
K18,56,966.3181818
K18,57,962.5194805
K18,58,959.4285714
K18,59,954.4090909
K18,60,955.9545455
K18,61,952.8181818
